"","alpha","beta","sigma","theta","t","riskyChoiceProb_globalMean","averageReward_globalMean"
"10774",0.5,4,0.4,7,74,0.954187806050495,4.75799902885932
"10775",0.5,4,0.4,7,75,0.951387802431008,4.88556123052907
"10776",0.5,4,0.4,7,76,0.96182200652315,5.0837204779762
"10777",0.5,4,0.4,7,77,0.965726571185989,5.08511671809511
"10778",0.5,4,0.4,7,78,0.964936239638321,4.84852065558101
"10779",0.5,4,0.4,7,79,0.968720042153685,4.90121185130374
"10780",0.5,4,0.4,7,80,0.970320467932015,4.82443163645447
"10781",0.5,4,0.4,7,81,0.962161367265381,4.95644177223637
"10782",0.5,4,0.4,7,82,0.957687403262255,4.82137732844158
"10783",0.5,4,0.4,7,83,0.949198005610175,5.0244960001606
"10784",0.5,4,0.4,7,84,0.960666004548943,4.886531748074
"10785",0.5,4,0.4,7,85,0.963633315435554,4.98260440866519
"10786",0.5,4,0.4,7,86,0.973360178565061,4.78843249102839
"10787",0.5,4,0.4,7,87,0.962833584401705,5.01077720388361
"10788",0.5,4,0.4,7,88,0.958905257585152,4.93382427853014
"10789",0.5,4,0.4,7,89,0.957675937417323,5.17993280757577
"10790",0.5,4,0.4,7,90,0.970767558811457,4.96157400398132
"10791",0.5,4,0.4,7,91,0.96905166173393,5.03301793121305
"10792",0.5,4,0.4,7,92,0.970912960636773,5.05894576734343
"10793",0.5,4,0.4,7,93,0.976083506114408,5.00047071039994
"10794",0.5,4,0.4,7,94,0.977698276114005,5.06067725591303
"10795",0.5,4,0.4,7,95,0.972039897597242,5.02041141547141
"10796",0.5,4,0.4,7,96,0.977747409539313,5.01561097261924
"10797",0.5,4,0.4,7,97,0.967728889440763,4.95119655772941
"10798",0.5,4,0.4,7,98,0.962992815381757,4.95910489321961
"10799",0.5,4,0.4,7,99,0.96197868943565,5.13241075974797
"10800",0.5,4,0.4,7,100,0.971031142731788,4.80827252064973
"10801",0.5,4,0.6,1,1,0.5,4.66205432654372
"10802",0.5,4,0.6,1,2,0.570733266924921,4.65756307579261
"10803",0.5,4,0.6,1,3,0.657459188746759,4.53774146546218
"10804",0.5,4,0.6,1,4,0.655543151644741,4.81025195297871
"10805",0.5,4,0.6,1,5,0.736746069510894,4.6255792273863
"10806",0.5,4,0.6,1,6,0.696778129733539,4.59048554660099
"10807",0.5,4,0.6,1,7,0.726167993252965,4.81291405498501
"10808",0.5,4,0.6,1,8,0.824541673119754,4.5807768334981
"10809",0.5,4,0.6,1,9,0.852612420963267,4.92046258443866
"10810",0.5,4,0.6,1,10,0.834997747461414,4.80000659283666
"10811",0.5,4,0.6,1,11,0.816784741249536,4.81272886446177
"10812",0.5,4,0.6,1,12,0.81407218719818,4.94604731305411
"10813",0.5,4,0.6,1,13,0.876297931653784,4.71541872392477
"10814",0.5,4,0.6,1,14,0.862685715591657,4.97659809745193
"10815",0.5,4,0.6,1,15,0.857867499253396,4.8543509669358
"10816",0.5,4,0.6,1,16,0.881840255346672,4.87630546647198
"10817",0.5,4,0.6,1,17,0.849578828434204,4.86144162602669
"10818",0.5,4,0.6,1,18,0.85220721176875,4.85745502702555
"10819",0.5,4,0.6,1,19,0.882553832361518,4.88892520705945
"10820",0.5,4,0.6,1,20,0.856857649017248,5.05353322373058
"10821",0.5,4,0.6,1,21,0.880848153887851,5.03042988379225
"10822",0.5,4,0.6,1,22,0.91411601606608,5.20886233270757
"10823",0.5,4,0.6,1,23,0.900073202520599,4.6688687539658
"10824",0.5,4,0.6,1,24,0.902871626373689,4.85528198405291
"10825",0.5,4,0.6,1,25,0.868335766934199,4.80016391149393
"10826",0.5,4,0.6,1,26,0.833181441925093,4.82760502935439
"10827",0.5,4,0.6,1,27,0.843603504964087,4.97704961809713
"10828",0.5,4,0.6,1,28,0.882515748777402,4.71920483083337
"10829",0.5,4,0.6,1,29,0.885437712671685,5.07628366937868
"10830",0.5,4,0.6,1,30,0.889297347276803,4.8893819150427
"10831",0.5,4,0.6,1,31,0.894247676402448,4.90779942418486
"10832",0.5,4,0.6,1,32,0.871567391852356,4.9172363480938
"10833",0.5,4,0.6,1,33,0.884746660726316,4.9140707974003
"10834",0.5,4,0.6,1,34,0.889161275486182,4.84846027882257
"10835",0.5,4,0.6,1,35,0.886288198255569,4.90171395103521
"10836",0.5,4,0.6,1,36,0.912038344514704,4.76127567977184
"10837",0.5,4,0.6,1,37,0.929253576233293,4.86743969314747
"10838",0.5,4,0.6,1,38,0.89489060080723,4.75416974145571
"10839",0.5,4,0.6,1,39,0.867328446953864,4.61260760602134
"10840",0.5,4,0.6,1,40,0.86094852865921,5.08209596725361
"10841",0.5,4,0.6,1,41,0.870215575322337,4.85351735189274
"10842",0.5,4,0.6,1,42,0.834822889060614,4.81691764307451
"10843",0.5,4,0.6,1,43,0.887738516663073,4.92400570847691
"10844",0.5,4,0.6,1,44,0.875181436135085,4.94655605984266
"10845",0.5,4,0.6,1,45,0.884678692918102,5.18308712397444
"10846",0.5,4,0.6,1,46,0.906270631397753,4.87096123179028
"10847",0.5,4,0.6,1,47,0.909373607553813,4.89051639955584
"10848",0.5,4,0.6,1,48,0.89333197320928,4.91296387176015
"10849",0.5,4,0.6,1,49,0.907017001922454,4.90704966271784
"10850",0.5,4,0.6,1,50,0.911176771617289,4.729950896388
"10851",0.5,4,0.6,1,51,0.86484430836822,4.95481854543957
"10852",0.5,4,0.6,1,52,0.865957061365547,4.78335456990318
"10853",0.5,4,0.6,1,53,0.818021474870915,4.74674857719968
"10854",0.5,4,0.6,1,54,0.849205976175556,4.71938819173454
"10855",0.5,4,0.6,1,55,0.843960728590643,4.72763834938379
"10856",0.5,4,0.6,1,56,0.853479232524546,5.04570254553035
"10857",0.5,4,0.6,1,57,0.870228392583216,4.8596402194404
"10858",0.5,4,0.6,1,58,0.868237212779939,4.79902690224306
"10859",0.5,4,0.6,1,59,0.891971670968531,4.93201569429309
"10860",0.5,4,0.6,1,60,0.871551401061264,4.88797321176586
"10861",0.5,4,0.6,1,61,0.856748184144132,4.89778146887129
"10862",0.5,4,0.6,1,62,0.868132023496188,4.86977508101377
"10863",0.5,4,0.6,1,63,0.910813439329096,4.83011986631008
"10864",0.5,4,0.6,1,64,0.887379871834018,4.99922230676177
"10865",0.5,4,0.6,1,65,0.865523271175826,4.99393995936053
"10866",0.5,4,0.6,1,66,0.85948145956077,5.07419962876457
"10867",0.5,4,0.6,1,67,0.857332611760705,4.75061751413133
"10868",0.5,4,0.6,1,68,0.900479233192879,4.69670405059695
"10869",0.5,4,0.6,1,69,0.906233345457538,4.99836289298803
"10870",0.5,4,0.6,1,70,0.922661778186019,5.08704267076374
"10871",0.5,4,0.6,1,71,0.927142234612675,5.03748485460173
"10872",0.5,4,0.6,1,72,0.905581316100293,5.06525364318251
"10873",0.5,4,0.6,1,73,0.900486198211617,4.92275613335382
"10874",0.5,4,0.6,1,74,0.89344005631584,4.91276690723926
"10875",0.5,4,0.6,1,75,0.91026095912879,4.95602832099188
"10876",0.5,4,0.6,1,76,0.908516068664029,5.03020499365195
"10877",0.5,4,0.6,1,77,0.908123708608858,4.94764468874331
"10878",0.5,4,0.6,1,78,0.895729781511018,4.89359323274675
"10879",0.5,4,0.6,1,79,0.877771583354049,4.8790702629013
"10880",0.5,4,0.6,1,80,0.878080400548089,4.84583415673815
"10881",0.5,4,0.6,1,81,0.872416448263326,4.9063082364528
"10882",0.5,4,0.6,1,82,0.891994675752388,4.92999674922919
"10883",0.5,4,0.6,1,83,0.843112749621871,4.80235185572013
"10884",0.5,4,0.6,1,84,0.860611113058949,4.84863392883241
"10885",0.5,4,0.6,1,85,0.859336979845017,4.79638276963318
"10886",0.5,4,0.6,1,86,0.840261712722719,4.67377184875791
"10887",0.5,4,0.6,1,87,0.874178427216222,4.70528848718114
"10888",0.5,4,0.6,1,88,0.886646489630252,4.95405204692724
"10889",0.5,4,0.6,1,89,0.869947866365291,4.91495699168805
"10890",0.5,4,0.6,1,90,0.84564152072026,4.96700455279917
"10891",0.5,4,0.6,1,91,0.838596344080459,4.89776209370451
"10892",0.5,4,0.6,1,92,0.855709516252131,4.62773556594801
"10893",0.5,4,0.6,1,93,0.864338979367974,5.03851665075027
"10894",0.5,4,0.6,1,94,0.8557931405246,4.92261594699856
"10895",0.5,4,0.6,1,95,0.875555872471031,4.81054386682317
"10896",0.5,4,0.6,1,96,0.878942783817498,4.95668558287158
"10897",0.5,4,0.6,1,97,0.855321741294774,4.87263284209066
"10898",0.5,4,0.6,1,98,0.856018833442217,4.97458219029765
"10899",0.5,4,0.6,1,99,0.863619221901819,4.90623983148136
"10900",0.5,4,0.6,1,100,0.853362469516903,4.80552610742626
"10901",0.5,4,0.6,3,1,0.5,4.35471451687028
"10902",0.5,4,0.6,3,2,0.537869860162121,4.67165612557747
"10903",0.5,4,0.6,3,3,0.6411520763051,4.64568769923233
"10904",0.5,4,0.6,3,4,0.72249553918231,4.76421076808835
"10905",0.5,4,0.6,3,5,0.798859547670546,4.89798103273574
"10906",0.5,4,0.6,3,6,0.875594500720272,4.9035978577796
"10907",0.5,4,0.6,3,7,0.907092642454408,4.82355149226803
"10908",0.5,4,0.6,3,8,0.906933218769468,4.72106235770958
"10909",0.5,4,0.6,3,9,0.895489038251483,4.84790899679343
"10910",0.5,4,0.6,3,10,0.914802445927556,4.70745431926269
"10911",0.5,4,0.6,3,11,0.921575127067338,4.88211319620068
"10912",0.5,4,0.6,3,12,0.936469528196205,4.80578045332132
"10913",0.5,4,0.6,3,13,0.903071900513167,4.79634624935265
"10914",0.5,4,0.6,3,14,0.916172215466441,4.83932429519817
"10915",0.5,4,0.6,3,15,0.930836759430982,5.02412066393429
"10916",0.5,4,0.6,3,16,0.938529320320638,5.01305438306996
"10917",0.5,4,0.6,3,17,0.95561023145968,4.97036120891368
"10918",0.5,4,0.6,3,18,0.949553688802083,5.01277360700191
"10919",0.5,4,0.6,3,19,0.959820937647466,5.00748293149873
"10920",0.5,4,0.6,3,20,0.955836403958669,5.07343622965761
"10921",0.5,4,0.6,3,21,0.966129476324017,4.91905613834753
"10922",0.5,4,0.6,3,22,0.95593598844064,5.02705983410477
"10923",0.5,4,0.6,3,23,0.948259995922204,4.84237760811613
"10924",0.5,4,0.6,3,24,0.935157095651261,4.97479643583764
"10925",0.5,4,0.6,3,25,0.941533938825947,4.84688000719612
"10926",0.5,4,0.6,3,26,0.939076839221439,5.01807678392295
"10927",0.5,4,0.6,3,27,0.945918068547409,4.92697423176259
"10928",0.5,4,0.6,3,28,0.952701220373484,4.96122751889862
"10929",0.5,4,0.6,3,29,0.954257382515403,4.96312955385337
"10930",0.5,4,0.6,3,30,0.955636285061378,4.93927853165378
"10931",0.5,4,0.6,3,31,0.955895849538433,4.89560195522955
"10932",0.5,4,0.6,3,32,0.948561438366593,4.91850186406893
"10933",0.5,4,0.6,3,33,0.9504739183018,5.02642530913904
"10934",0.5,4,0.6,3,34,0.950799113162244,5.00990690942273
"10935",0.5,4,0.6,3,35,0.96075453421108,4.94968199402838
"10936",0.5,4,0.6,3,36,0.953014753919559,5.12959039486849
"10937",0.5,4,0.6,3,37,0.957766783405113,4.97016699878299
"10938",0.5,4,0.6,3,38,0.951167569245029,4.95887357877933
"10939",0.5,4,0.6,3,39,0.941802610685479,5.03139314476639
"10940",0.5,4,0.6,3,40,0.960497057386169,5.1094249044855
"10941",0.5,4,0.6,3,41,0.9609063784664,4.87197618697959
"10942",0.5,4,0.6,3,42,0.962029416428931,4.99107816279267
"10943",0.5,4,0.6,3,43,0.973750407252221,4.98417823879582
"10944",0.5,4,0.6,3,44,0.955021765734899,4.90873408217641
"10945",0.5,4,0.6,3,45,0.961655865264588,4.87584146765873
"10946",0.5,4,0.6,3,46,0.95835352426754,4.81741145433294
"10947",0.5,4,0.6,3,47,0.949855961581057,5.0568166391157
"10948",0.5,4,0.6,3,48,0.959282172163833,5.2091694445324
"10949",0.5,4,0.6,3,49,0.967257347834976,4.86368511319061
"10950",0.5,4,0.6,3,50,0.975945881894511,5.0372518820715
"10951",0.5,4,0.6,3,51,0.978468057975883,5.00883188379116
"10952",0.5,4,0.6,3,52,0.976081187348393,4.99865255164544
"10953",0.5,4,0.6,3,53,0.969943653387117,4.84961556903369
"10954",0.5,4,0.6,3,54,0.956834033573031,4.94159055433519
"10955",0.5,4,0.6,3,55,0.957886653854131,4.96514536654527
"10956",0.5,4,0.6,3,56,0.966779076549131,4.88547089723373
"10957",0.5,4,0.6,3,57,0.95841007830459,4.79264862709872
"10958",0.5,4,0.6,3,58,0.9459185758779,4.99138715692864
"10959",0.5,4,0.6,3,59,0.951713781351578,4.94514479594233
"10960",0.5,4,0.6,3,60,0.964711166458902,5.12697167216763
"10961",0.5,4,0.6,3,61,0.965803528739537,4.97762808433741
"10962",0.5,4,0.6,3,62,0.953781271257248,5.14458016494102
"10963",0.5,4,0.6,3,63,0.978659262076095,5.07929996219096
"10964",0.5,4,0.6,3,64,0.974889763010943,5.06016993668777
"10965",0.5,4,0.6,3,65,0.960903743055552,4.96833557850239
"10966",0.5,4,0.6,3,66,0.956336181188087,4.9328793171406
"10967",0.5,4,0.6,3,67,0.964236305617749,4.99236270377317
"10968",0.5,4,0.6,3,68,0.960362866829469,4.90374140190559
"10969",0.5,4,0.6,3,69,0.962178094716664,4.97038423082561
"10970",0.5,4,0.6,3,70,0.962172635677773,5.00320223197496
"10971",0.5,4,0.6,3,71,0.966190980832326,5.07820852020495
"10972",0.5,4,0.6,3,72,0.969745367285393,5.01370085012146
"10973",0.5,4,0.6,3,73,0.958620412368194,4.96789523074127
"10974",0.5,4,0.6,3,74,0.973283362804185,4.99052849205342
"10975",0.5,4,0.6,3,75,0.977084373625259,4.89064717763832
"10976",0.5,4,0.6,3,76,0.966248065212426,4.83518645079514
"10977",0.5,4,0.6,3,77,0.964209619978771,5.02978981773068
"10978",0.5,4,0.6,3,78,0.955133287749235,4.87079413577352
"10979",0.5,4,0.6,3,79,0.968568341507115,4.79713788307711
"10980",0.5,4,0.6,3,80,0.960852271630951,5.04737593414461
"10981",0.5,4,0.6,3,81,0.966941218161797,5.00934406032177
"10982",0.5,4,0.6,3,82,0.965901596743601,5.09508125253881
"10983",0.5,4,0.6,3,83,0.970883390881755,4.8894153207668
"10984",0.5,4,0.6,3,84,0.974403745766325,5.0536252973884
"10985",0.5,4,0.6,3,85,0.971377191754387,4.92978055347609
"10986",0.5,4,0.6,3,86,0.950161017920374,5.0209452760531
"10987",0.5,4,0.6,3,87,0.975933480769347,5.04921357658673
"10988",0.5,4,0.6,3,88,0.979492176361048,5.1014489804575
"10989",0.5,4,0.6,3,89,0.984776803440797,4.91918259225148
"10990",0.5,4,0.6,3,90,0.976231897224232,4.95191132306216
"10991",0.5,4,0.6,3,91,0.982012491019916,4.88331132596429
"10992",0.5,4,0.6,3,92,0.971037079183459,4.99012108599067
"10993",0.5,4,0.6,3,93,0.975222044181656,4.9947846657517
"10994",0.5,4,0.6,3,94,0.982883590917681,4.89176009696702
"10995",0.5,4,0.6,3,95,0.982158547244075,5.08469027781704
"10996",0.5,4,0.6,3,96,0.982422006216342,5.11970062874665
"10997",0.5,4,0.6,3,97,0.984328567388577,4.95079449883353
"10998",0.5,4,0.6,3,98,0.985201585686001,5.11646501466197
"10999",0.5,4,0.6,3,99,0.985100899017228,5.04379786029676
"11000",0.5,4,0.6,3,100,0.98073702501616,5.01820171032319
"11001",0.5,4,0.6,5,1,0.5,4.55351758537346
"11002",0.5,4,0.6,5,2,0.594773949810152,4.45661380680484
"11003",0.5,4,0.6,5,3,0.647202736085039,4.58450526793817
"11004",0.5,4,0.6,5,4,0.63337192406185,4.68362038483196
"11005",0.5,4,0.6,5,5,0.777688446192979,4.73791370507039
"11006",0.5,4,0.6,5,6,0.79401071394355,4.88585255441359
"11007",0.5,4,0.6,5,7,0.862518681963536,4.95309052967195
"11008",0.5,4,0.6,5,8,0.897027882467131,4.92206456896576
"11009",0.5,4,0.6,5,9,0.915748788162285,4.96693605153645
"11010",0.5,4,0.6,5,10,0.93765070665448,4.90665782506027
"11011",0.5,4,0.6,5,11,0.940363615054846,4.83857212859811
"11012",0.5,4,0.6,5,12,0.936468608040154,5.04309206503837
"11013",0.5,4,0.6,5,13,0.94063926083127,4.91979230172592
"11014",0.5,4,0.6,5,14,0.928536892343239,4.91440139934991
"11015",0.5,4,0.6,5,15,0.937569347447044,4.90200852550681
"11016",0.5,4,0.6,5,16,0.931056142140154,4.96424761071868
"11017",0.5,4,0.6,5,17,0.942964265631641,5.00061754153532
"11018",0.5,4,0.6,5,18,0.945658421816885,4.97201077651536
"11019",0.5,4,0.6,5,19,0.939899020269451,4.87878165250287
"11020",0.5,4,0.6,5,20,0.924181594462074,4.84936952622905
"11021",0.5,4,0.6,5,21,0.930802175039884,4.8922077021458
"11022",0.5,4,0.6,5,22,0.926865614363914,4.84370719665202
"11023",0.5,4,0.6,5,23,0.928433110616427,4.84208052140312
"11024",0.5,4,0.6,5,24,0.929911392185139,4.99352001898021
"11025",0.5,4,0.6,5,25,0.935108844767825,4.93891534162157
"11026",0.5,4,0.6,5,26,0.946849484444418,4.85343700937889
"11027",0.5,4,0.6,5,27,0.93749685318516,4.91646444300003
"11028",0.5,4,0.6,5,28,0.94923139269517,4.85586317242424
"11029",0.5,4,0.6,5,29,0.944488950848174,5.0259599805341
"11030",0.5,4,0.6,5,30,0.949493695737573,4.93990549415055
"11031",0.5,4,0.6,5,31,0.956687958164912,5.19544903513229
"11032",0.5,4,0.6,5,32,0.968968261550421,5.04004439631388
"11033",0.5,4,0.6,5,33,0.957585253263961,4.84484645053034
"11034",0.5,4,0.6,5,34,0.943554138910059,4.83366904770953
"11035",0.5,4,0.6,5,35,0.948827858835561,4.81254704097117
"11036",0.5,4,0.6,5,36,0.940760872767652,4.99056305796182
"11037",0.5,4,0.6,5,37,0.947085162141239,4.76907988534044
"11038",0.5,4,0.6,5,38,0.952716956250415,5.06114021223566
"11039",0.5,4,0.6,5,39,0.955171514836791,4.86539285322513
"11040",0.5,4,0.6,5,40,0.949458564112095,4.93025186333821
"11041",0.5,4,0.6,5,41,0.96106062272388,5.01022654777335
"11042",0.5,4,0.6,5,42,0.955523892378396,4.88903045573662
"11043",0.5,4,0.6,5,43,0.963025198868441,4.99567662352878
"11044",0.5,4,0.6,5,44,0.951634182202888,4.90330684808023
"11045",0.5,4,0.6,5,45,0.960522651763448,5.01483047057699
"11046",0.5,4,0.6,5,46,0.965917424246788,5.18580898361062
"11047",0.5,4,0.6,5,47,0.977389815938225,4.96414088591861
"11048",0.5,4,0.6,5,48,0.968261615879112,4.95023562992322
"11049",0.5,4,0.6,5,49,0.96373189867118,5.04887912760644
"11050",0.5,4,0.6,5,50,0.97362423323664,5.13925498590219
"11051",0.5,4,0.6,5,51,0.972329368929828,4.90419936982363
"11052",0.5,4,0.6,5,52,0.970979616333369,4.85064250287162
"11053",0.5,4,0.6,5,53,0.9604655791752,4.89817951023629
"11054",0.5,4,0.6,5,54,0.956417525156599,4.90370305869699
"11055",0.5,4,0.6,5,55,0.948737846587873,5.03204192222532
"11056",0.5,4,0.6,5,56,0.959522882692242,5.18722209915082
"11057",0.5,4,0.6,5,57,0.967607092093638,5.12360888484419
"11058",0.5,4,0.6,5,58,0.973717841592764,5.07702423119655
"11059",0.5,4,0.6,5,59,0.970148323846641,4.77756725646368
"11060",0.5,4,0.6,5,60,0.972101269803254,4.98835119112703
"11061",0.5,4,0.6,5,61,0.975325424118525,4.86940115058249
"11062",0.5,4,0.6,5,62,0.974866679433225,5.21686355646232
"11063",0.5,4,0.6,5,63,0.969295042309907,4.94317043484353
"11064",0.5,4,0.6,5,64,0.973826579569437,5.11592998315059
"11065",0.5,4,0.6,5,65,0.983046140576413,5.14435216913101
"11066",0.5,4,0.6,5,66,0.981101525516233,4.88477538638873
"11067",0.5,4,0.6,5,67,0.975412126720687,4.97225316822452
"11068",0.5,4,0.6,5,68,0.963207064755531,4.93493266008741
"11069",0.5,4,0.6,5,69,0.972835854106127,4.9229538075543
"11070",0.5,4,0.6,5,70,0.979704118316245,5.06875326877172
"11071",0.5,4,0.6,5,71,0.97569262424562,4.93933461514588
"11072",0.5,4,0.6,5,72,0.973875422218587,4.91687447284934
"11073",0.5,4,0.6,5,73,0.966143131328326,5.19690978927604
"11074",0.5,4,0.6,5,74,0.97975651506923,4.90587379980406
"11075",0.5,4,0.6,5,75,0.97323171776156,5.1244628021603
"11076",0.5,4,0.6,5,76,0.978922968266471,4.96418835180092
"11077",0.5,4,0.6,5,77,0.981518002620428,4.97445654056605
"11078",0.5,4,0.6,5,78,0.971960579731126,5.04532011334285
"11079",0.5,4,0.6,5,79,0.97677435357254,5.08502318888414
"11080",0.5,4,0.6,5,80,0.987122659387912,5.05613050254657
"11081",0.5,4,0.6,5,81,0.983810201310634,4.90150940900974
"11082",0.5,4,0.6,5,82,0.975923696404866,5.00964191625631
"11083",0.5,4,0.6,5,83,0.972216207855309,4.906403134284
"11084",0.5,4,0.6,5,84,0.970903180754482,5.0464787757071
"11085",0.5,4,0.6,5,85,0.977550472026258,4.96576292606078
"11086",0.5,4,0.6,5,86,0.982668243453762,5.1296854629953
"11087",0.5,4,0.6,5,87,0.984628933539742,4.95125426875816
"11088",0.5,4,0.6,5,88,0.979253983208942,5.01693909831899
"11089",0.5,4,0.6,5,89,0.984451272857007,5.025335410523
"11090",0.5,4,0.6,5,90,0.979225352726388,4.97948693321126
"11091",0.5,4,0.6,5,91,0.98212874142016,4.86561826010932
"11092",0.5,4,0.6,5,92,0.965992304588425,5.04113420135656
"11093",0.5,4,0.6,5,93,0.974885503028491,4.94363114532139
"11094",0.5,4,0.6,5,94,0.970349411640344,5.01589946544533
"11095",0.5,4,0.6,5,95,0.979451798602833,4.81062265635988
"11096",0.5,4,0.6,5,96,0.979892746029654,4.91143577317154
"11097",0.5,4,0.6,5,97,0.980268188690258,4.81527391687557
"11098",0.5,4,0.6,5,98,0.983678169061357,5.09764802167637
"11099",0.5,4,0.6,5,99,0.985946906534633,4.84204640164151
"11100",0.5,4,0.6,5,100,0.973862009700496,4.94660530285271
"11101",0.5,4,0.6,7,1,0.5,4.42943451081261
"11102",0.5,4,0.6,7,2,0.447304898510894,4.42082964640745
"11103",0.5,4,0.6,7,3,0.544263262904864,4.41792952087861
"11104",0.5,4,0.6,7,4,0.586623592790956,4.56267697158324
"11105",0.5,4,0.6,7,5,0.728175968151357,4.69401071699894
"11106",0.5,4,0.6,7,6,0.778018970911791,4.76800986769633
"11107",0.5,4,0.6,7,7,0.758202157229442,4.93037864373599
"11108",0.5,4,0.6,7,8,0.805828080821917,4.75912310670967
"11109",0.5,4,0.6,7,9,0.82273363137136,4.74338101778882
"11110",0.5,4,0.6,7,10,0.883043235952035,4.90794274373576
"11111",0.5,4,0.6,7,11,0.90109535744022,4.97386740529676
"11112",0.5,4,0.6,7,12,0.926628689062502,4.92151875246148
"11113",0.5,4,0.6,7,13,0.933584795308246,4.87918338844507
"11114",0.5,4,0.6,7,14,0.934072197048722,4.97809658939729
"11115",0.5,4,0.6,7,15,0.936107595162297,4.84849590479995
"11116",0.5,4,0.6,7,16,0.947258918478468,4.85872191166829
"11117",0.5,4,0.6,7,17,0.931940743095865,4.94886520855323
"11118",0.5,4,0.6,7,18,0.933183274415841,5.08869520548473
"11119",0.5,4,0.6,7,19,0.953957583253686,4.80288274179239
"11120",0.5,4,0.6,7,20,0.92654584025425,5.104058585518
"11121",0.5,4,0.6,7,21,0.95371442541827,4.75791361051733
"11122",0.5,4,0.6,7,22,0.944036786216953,4.99408910718008
"11123",0.5,4,0.6,7,23,0.941350977971895,4.8215459508207
"11124",0.5,4,0.6,7,24,0.958480717099889,4.97364987689483
"11125",0.5,4,0.6,7,25,0.95420152542486,5.05449798319396
"11126",0.5,4,0.6,7,26,0.955372776316959,4.97784775721256
"11127",0.5,4,0.6,7,27,0.959626866783945,5.0622357168532
"11128",0.5,4,0.6,7,28,0.960352422751167,4.90352044652993
"11129",0.5,4,0.6,7,29,0.956912337495443,4.92861042030352
"11130",0.5,4,0.6,7,30,0.96714604048386,4.84513278557838
"11131",0.5,4,0.6,7,31,0.956973569391075,4.99115087339291
"11132",0.5,4,0.6,7,32,0.952168912388307,4.91053668335111
"11133",0.5,4,0.6,7,33,0.953437971768179,5.04419108512481
"11134",0.5,4,0.6,7,34,0.952403700001939,4.85866728056147
"11135",0.5,4,0.6,7,35,0.960923480094239,4.92530941974053
"11136",0.5,4,0.6,7,36,0.965170545735608,4.8743361578858
"11137",0.5,4,0.6,7,37,0.963468078439491,5.01218382677421
"11138",0.5,4,0.6,7,38,0.96230941259474,4.98491608526297
"11139",0.5,4,0.6,7,39,0.958783109263372,5.01330206317349
"11140",0.5,4,0.6,7,40,0.961864797394284,5.04915428780003
"11141",0.5,4,0.6,7,41,0.97045134322316,4.81459687703616
"11142",0.5,4,0.6,7,42,0.963316869130691,5.05522460238347
"11143",0.5,4,0.6,7,43,0.959983591598038,5.05964002538532
"11144",0.5,4,0.6,7,44,0.970856748942634,4.99558506658563
"11145",0.5,4,0.6,7,45,0.96951046058401,4.88130236054234
"11146",0.5,4,0.6,7,46,0.96803361179504,5.14522262309112
"11147",0.5,4,0.6,7,47,0.974289293383234,5.07058550299022
"11148",0.5,4,0.6,7,48,0.977711431395059,5.11560559081719
"11149",0.5,4,0.6,7,49,0.976373442423593,4.93017375901126
"11150",0.5,4,0.6,7,50,0.962936002975271,4.83572316203773
"11151",0.5,4,0.6,7,51,0.968134499035937,4.89646839767605
"11152",0.5,4,0.6,7,52,0.963889977579243,4.87036948741901
"11153",0.5,4,0.6,7,53,0.968122741728249,4.86422774952647
"11154",0.5,4,0.6,7,54,0.964469610592564,5.0282250528856
"11155",0.5,4,0.6,7,55,0.969268029044268,4.98707364420372
"11156",0.5,4,0.6,7,56,0.967248693723512,4.78701639680022
"11157",0.5,4,0.6,7,57,0.963116896942189,4.9505811303737
"11158",0.5,4,0.6,7,58,0.968471778567952,5.02113411235452
"11159",0.5,4,0.6,7,59,0.973930372486586,4.96946280364575
"11160",0.5,4,0.6,7,60,0.974351674333332,5.00504174492082
"11161",0.5,4,0.6,7,61,0.968440293026303,5.01870101966775
"11162",0.5,4,0.6,7,62,0.971749196402001,5.04201816029719
"11163",0.5,4,0.6,7,63,0.97008613908853,5.01823077166802
"11164",0.5,4,0.6,7,64,0.968843254402625,4.92243674996905
"11165",0.5,4,0.6,7,65,0.973358949590482,4.86696020730279
"11166",0.5,4,0.6,7,66,0.973339678535646,5.04694779190379
"11167",0.5,4,0.6,7,67,0.974211038551337,5.13257495969985
"11168",0.5,4,0.6,7,68,0.978130099907873,4.92916107539819
"11169",0.5,4,0.6,7,69,0.973615920029711,5.09682692541821
"11170",0.5,4,0.6,7,70,0.975778958654255,4.84909985495408
"11171",0.5,4,0.6,7,71,0.975648684826323,4.91219142774063
"11172",0.5,4,0.6,7,72,0.974680562587536,4.93281031298578
"11173",0.5,4,0.6,7,73,0.969658127784719,4.98506142665675
"11174",0.5,4,0.6,7,74,0.979656266787353,4.80516931581904
"11175",0.5,4,0.6,7,75,0.969100239602072,4.77942036228772
"11176",0.5,4,0.6,7,76,0.974687371155299,4.99106195061045
"11177",0.5,4,0.6,7,77,0.977045555004992,4.98447806203619
"11178",0.5,4,0.6,7,78,0.974356275919031,5.06893052970664
"11179",0.5,4,0.6,7,79,0.984246415147317,5.00806719139298
"11180",0.5,4,0.6,7,80,0.982275409586296,5.04743469295006
"11181",0.5,4,0.6,7,81,0.980070988259612,4.99556795970673
"11182",0.5,4,0.6,7,82,0.979099563647469,4.94287629596258
"11183",0.5,4,0.6,7,83,0.971151042087422,4.91592180313975
"11184",0.5,4,0.6,7,84,0.970703797758542,4.97305369024195
